[train: 1, 1450 / 1875] FPS: 40.3 (41.6)  ,  DataTime: 0.025 (0.042)  ,  ForwardTime: 0.726  ,  TotalTime: 0.793  ,  Loss/total: 2.97351  ,  Loss/giou: 0.37554  ,  Loss/l1: 0.04972  ,  Loss/location: 1.97382  ,  IoU: 0.66345
[train: 1, 1500 / 1875] FPS: 40.4 (41.1)  ,  DataTime: 0.025 (0.042)  ,  ForwardTime: 0.726  ,  TotalTime: 0.793  ,  Loss/total: 2.91102  ,  Loss/giou: 0.37211  ,  Loss/l1: 0.04892  ,  Loss/location: 1.92218  ,  IoU: 0.66628
[train: 1, 1550 / 1875] FPS: 40.4 (41.5)  ,  DataTime: 0.024 (0.042)  ,  ForwardTime: 0.726  ,  TotalTime: 0.792  ,  Loss/total: 2.85273  ,  Loss/giou: 0.36875  ,  Loss/l1: 0.04816  ,  Loss/location: 1.87444  ,  IoU: 0.66898
[train: 1, 1600 / 1875] FPS: 40.4 (41.4)  ,  DataTime: 0.024 (0.042)  ,  ForwardTime: 0.726  ,  TotalTime: 0.792  ,  Loss/total: 2.79704  ,  Loss/giou: 0.36531  ,  Loss/l1: 0.04735  ,  Loss/location: 1.82968  ,  IoU: 0.67171
[train: 1, 1650 / 1875] FPS: 40.5 (41.3)  ,  DataTime: 0.023 (0.042)  ,  ForwardTime: 0.725  ,  TotalTime: 0.791  ,  Loss/total: 2.74467  ,  Loss/giou: 0.36219  ,  Loss/l1: 0.04663  ,  Loss/location: 1.78713  ,  IoU: 0.67424
[train: 1, 1700 / 1875] FPS: 40.5 (41.3)  ,  DataTime: 0.023 (0.042)  ,  ForwardTime: 0.725  ,  TotalTime: 0.790  ,  Loss/total: 2.69451  ,  Loss/giou: 0.35899  ,  Loss/l1: 0.04592  ,  Loss/location: 1.74693  ,  IoU: 0.67682
[train: 1, 1750 / 1875] FPS: 40.5 (41.3)  ,  DataTime: 0.022 (0.042)  ,  ForwardTime: 0.725  ,  TotalTime: 0.790  ,  Loss/total: 2.64846  ,  Loss/giou: 0.35631  ,  Loss/l1: 0.04531  ,  Loss/location: 1.70930  ,  IoU: 0.67899
[train: 1, 1800 / 1875] FPS: 40.5 (41.2)  ,  DataTime: 0.022 (0.042)  ,  ForwardTime: 0.725  ,  TotalTime: 0.789  ,  Loss/total: 2.60390  ,  Loss/giou: 0.35342  ,  Loss/l1: 0.04466  ,  Loss/location: 1.67374  ,  IoU: 0.68128
[train: 1, 1850 / 1875] FPS: 40.6 (41.4)  ,  DataTime: 0.022 (0.042)  ,  ForwardTime: 0.725  ,  TotalTime: 0.789  ,  Loss/total: 2.56292  ,  Loss/giou: 0.35102  ,  Loss/l1: 0.04413  ,  Loss/location: 1.64021  ,  IoU: 0.68328
[train: 1, 1875 / 1875] FPS: 40.6 (41.1)  ,  DataTime: 0.022 (0.042)  ,  ForwardTime: 0.725  ,  TotalTime: 0.789  ,  Loss/total: 2.54286  ,  Loss/giou: 0.34972  ,  Loss/l1: 0.04384  ,  Loss/location: 1.62423  ,  IoU: 0.68431
[train: 2, 50 / 1875] FPS: 26.0 (41.7)  ,  DataTime: 0.464 (0.043)  ,  ForwardTime: 0.726  ,  TotalTime: 1.233  ,  Loss/total: 1.06874  ,  Loss/giou: 0.25837  ,  Loss/l1: 0.02305  ,  Loss/location: 0.43674  ,  IoU: 0.75740
[train: 2, 100 / 1875] FPS: 31.9 (41.9)  ,  DataTime: 0.237 (0.042)  ,  ForwardTime: 0.724  ,  TotalTime: 1.003  ,  Loss/total: 1.07023  ,  Loss/giou: 0.25884  ,  Loss/l1: 0.02335  ,  Loss/location: 0.43579  ,  IoU: 0.75693
[train: 2, 150 / 1875] FPS: 34.5 (41.3)  ,  DataTime: 0.162 (0.042)  ,  ForwardTime: 0.723  ,  TotalTime: 0.926  ,  Loss/total: 1.06955  ,  Loss/giou: 0.25966  ,  Loss/l1: 0.02345  ,  Loss/location: 0.43297  ,  IoU: 0.75673
[train: 2, 200 / 1875] FPS: 36.0 (41.4)  ,  DataTime: 0.124 (0.041)  ,  ForwardTime: 0.722  ,  TotalTime: 0.888  ,  Loss/total: 1.06516  ,  Loss/giou: 0.25942  ,  Loss/l1: 0.02340  ,  Loss/location: 0.42932  ,  IoU: 0.75717
[train: 2, 250 / 1875] FPS: 37.0 (41.2)  ,  DataTime: 0.102 (0.042)  ,  ForwardTime: 0.722  ,  TotalTime: 0.865  ,  Loss/total: 1.06518  ,  Loss/giou: 0.25962  ,  Loss/l1: 0.02357  ,  Loss/location: 0.42807  ,  IoU: 0.75723
[train: 2, 300 / 1875] FPS: 37.7 (41.2)  ,  DataTime: 0.086 (0.042)  ,  ForwardTime: 0.721  ,  TotalTime: 0.849  ,  Loss/total: 1.06396  ,  Loss/giou: 0.25940  ,  Loss/l1: 0.02360  ,  Loss/location: 0.42715  ,  IoU: 0.75743
[train: 2, 350 / 1875] FPS: 38.2 (42.0)  ,  DataTime: 0.075 (0.042)  ,  ForwardTime: 0.721  ,  TotalTime: 0.838  ,  Loss/total: 1.06105  ,  Loss/giou: 0.25819  ,  Loss/l1: 0.02346  ,  Loss/location: 0.42736  ,  IoU: 0.75841
[train: 2, 400 / 1875] FPS: 38.5 (41.2)  ,  DataTime: 0.067 (0.042)  ,  ForwardTime: 0.721  ,  TotalTime: 0.830  ,  Loss/total: 1.06529  ,  Loss/giou: 0.25920  ,  Loss/l1: 0.02354  ,  Loss/location: 0.42920  ,  IoU: 0.75762
[train: 2, 450 / 1875] FPS: 38.8 (41.1)  ,  DataTime: 0.061 (0.042)  ,  ForwardTime: 0.721  ,  TotalTime: 0.824  ,  Loss/total: 1.05945  ,  Loss/giou: 0.25767  ,  Loss/l1: 0.02330  ,  Loss/location: 0.42759  ,  IoU: 0.75891
[train: 2, 500 / 1875] FPS: 39.1 (41.4)  ,  DataTime: 0.056 (0.042)  ,  ForwardTime: 0.721  ,  TotalTime: 0.819  ,  Loss/total: 1.05449  ,  Loss/giou: 0.25688  ,  Loss/l1: 0.02309  ,  Loss/location: 0.42526  ,  IoU: 0.75952
[train: 2, 550 / 1875] FPS: 39.3 (42.0)  ,  DataTime: 0.051 (0.042)  ,  ForwardTime: 0.721  ,  TotalTime: 0.815  ,  Loss/total: 1.05765  ,  Loss/giou: 0.25760  ,  Loss/l1: 0.02320  ,  Loss/location: 0.42647  ,  IoU: 0.75899
[train: 2, 600 / 1875] FPS: 39.4 (42.2)  ,  DataTime: 0.048 (0.042)  ,  ForwardTime: 0.721  ,  TotalTime: 0.811  ,  Loss/total: 1.05487  ,  Loss/giou: 0.25714  ,  Loss/l1: 0.02315  ,  Loss/location: 0.42486  ,  IoU: 0.75940
[train: 2, 650 / 1875] FPS: 39.6 (41.4)  ,  DataTime: 0.045 (0.042)  ,  ForwardTime: 0.721  ,  TotalTime: 0.808  ,  Loss/total: 1.05316  ,  Loss/giou: 0.25655  ,  Loss/l1: 0.02304  ,  Loss/location: 0.42485  ,  IoU: 0.75988
[train: 2, 700 / 1875] FPS: 39.7 (41.5)  ,  DataTime: 0.043 (0.042)  ,  ForwardTime: 0.721  ,  TotalTime: 0.806  ,  Loss/total: 1.05067  ,  Loss/giou: 0.25590  ,  Loss/l1: 0.02290  ,  Loss/location: 0.42436  ,  IoU: 0.76027
[train: 2, 750 / 1875] FPS: 39.8 (41.2)  ,  DataTime: 0.041 (0.042)  ,  ForwardTime: 0.721  ,  TotalTime: 0.804  ,  Loss/total: 1.05057  ,  Loss/giou: 0.25593  ,  Loss/l1: 0.02291  ,  Loss/location: 0.42417  ,  IoU: 0.76028
[train: 2, 800 / 1875] FPS: 39.9 (41.1)  ,  DataTime: 0.039 (0.042)  ,  ForwardTime: 0.721  ,  TotalTime: 0.802  ,  Loss/total: 1.04987  ,  Loss/giou: 0.25592  ,  Loss/l1: 0.02292  ,  Loss/location: 0.42343  ,  IoU: 0.76032
[train: 2, 850 / 1875] FPS: 40.0 (41.1)  ,  DataTime: 0.037 (0.042)  ,  ForwardTime: 0.721  ,  TotalTime: 0.800  ,  Loss/total: 1.04881  ,  Loss/giou: 0.25557  ,  Loss/l1: 0.02284  ,  Loss/location: 0.42347  ,  IoU: 0.76058
[train: 2, 900 / 1875] FPS: 40.1 (41.1)  ,  DataTime: 0.035 (0.042)  ,  ForwardTime: 0.721  ,  TotalTime: 0.798  ,  Loss/total: 1.04889  ,  Loss/giou: 0.25542  ,  Loss/l1: 0.02282  ,  Loss/location: 0.42393  ,  IoU: 0.76068
[train: 2, 950 / 1875] FPS: 40.1 (42.0)  ,  DataTime: 0.034 (0.042)  ,  ForwardTime: 0.721  ,  TotalTime: 0.797  ,  Loss/total: 1.04736  ,  Loss/giou: 0.25508  ,  Loss/l1: 0.02278  ,  Loss/location: 0.42328  ,  IoU: 0.76097
[train: 2, 1000 / 1875] FPS: 40.2 (40.3)  ,  DataTime: 0.033 (0.042)  ,  ForwardTime: 0.721  ,  TotalTime: 0.796  ,  Loss/total: 1.04680  ,  Loss/giou: 0.25492  ,  Loss/l1: 0.02275  ,  Loss/location: 0.42320  ,  IoU: 0.76108
[train: 2, 1050 / 1875] FPS: 40.3 (41.2)  ,  DataTime: 0.032 (0.042)  ,  ForwardTime: 0.721  ,  TotalTime: 0.795  ,  Loss/total: 1.04579  ,  Loss/giou: 0.25463  ,  Loss/l1: 0.02274  ,  Loss/location: 0.42285  ,  IoU: 0.76134
